seed,train_step,episode,eval_flag,success,orbit_time_s,total_return,fuel_remaining,fuel_remaining_frac,apoapsis,periapsis,max_altitude,max_speed,termination_reason,episode_steps
0,2514,34,False,False,nan,-41.018512688449846,0.0,0.0,1711.5795162217692,-599457.6050999238,1628.241662305314,204.1753151833332,vessel_destroyed,95
0,2545,35,False,False,nan,-40.019810264755506,0.0,0.0,196.67633030493744,-598322.6003826939,162.81762751098722,187.9032484906526,vessel_destroyed,31
0,2634,36,False,False,nan,-41.22762500257886,0.0,0.0,1916.7626681035617,-599162.4856034075,1616.0568225844763,231.46764352798667,vessel_destroyed,89
0,2697,37,False,False,nan,-40.42550379812019,0.0,0.0,741.5823413043981,-599813.432942128,675.1175691076787,175.03720784824463,vessel_destroyed,63
0,2728,38,False,False,nan,-40.12270490042283,0.0,0.0,174.81155311490875,-599809.7128818706,182.67326504632365,175.04112170031487,vessel_destroyed,31
0,2746,39,False,False,nan,-40.01344346352562,0.0,0.0,90.52171952126082,-598133.6829324547,91.64528796984814,192.0680620785436,vessel_destroyed,18
0,2813,40,False,False,nan,-40.24714344414741,0.0,0.0,534.3377507672412,-599413.1077358192,657.7506660466315,175.39320462849886,vessel_destroyed,67
0,2855,41,False,False,nan,-40.0825718085398,0.0,0.0,250.6661682302365,-599866.4264658113,223.9309305937495,174.9711674025592,vessel_destroyed,42
0,2886,42,False,False,nan,-40.01735261961585,0.0,0.0,133.69389013538603,-599486.800665899,133.69057461980265,175.1134263183342,vessel_destroyed,31
0,2959,43,False,False,nan,-40.70473481359659,0.0,0.0,956.3248064519139,-595222.5794849723,878.1620076381369,333.63690315748767,vessel_destroyed,73
0,3082,44,False,False,nan,-41.23128012814777,0.0,0.0,2115.5617281874875,-596587.5665745131,1821.2358867474832,327.60928196114656,vessel_destroyed,123
0,3183,45,False,False,nan,-40.73969196584949,0.0,0.0,2043.6699706476647,-599036.5081329717,1920.0757416161941,235.88848065423272,vessel_destroyed,101
0,3220,46,False,False,nan,-40.06513903627638,0.0,0.0,213.46091890416574,-594775.0622992516,184.33127944904845,323.12880275037503,vessel_destroyed,37
0,3303,47,False,False,nan,-40.70593339235711,0.0,0.0,1265.4376746509224,-598124.265108039,1128.3119407836348,240.03319283370814,vessel_destroyed,83
0,3392,48,False,False,nan,-41.31759158271598,0.0,0.0,1685.0249853231944,-595229.6614984991,1416.818454388529,353.769275713763,vessel_destroyed,89
0,3481,49,False,False,nan,-40.92412128173237,0.0,0.0,1398.6701388480142,-596453.8091350797,1169.9269141359255,308.63548058167083,vessel_destroyed,89
0,3528,50,False,False,nan,-40.14153591264039,0.0,0.0,294.29287753871176,-596832.9449332367,288.5689070345834,257.2464537581154,vessel_destroyed,47
0,3622,51,False,False,nan,-41.16535888047656,0.0,0.0,1605.4807390936185,-591611.0919029863,1397.926881116582,439.06138358046417,vessel_destroyed,94
0,3710,52,False,False,nan,-40.550429938761226,0.0,0.0,1076.5204554956872,-598932.7394768569,978.2557935214136,202.278664629689,vessel_destroyed,88
0,3812,53,False,False,nan,-41.08178346446948,0.0,0.0,1856.5246464356314,-593838.463767657,1592.0465439585969,393.81383980294174,vessel_destroyed,102
0,3890,54,False,False,nan,-40.50335527314746,0.0,0.0,857.4991736776428,-599957.5131455933,851.7045093727065,176.95730131375757,vessel_destroyed,78
0,3984,55,False,False,nan,-41.01197933910953,0.0,0.0,1775.378522359766,-598180.4313756448,1564.8194587399485,260.252162224132,vessel_destroyed,94
0,4095,56,False,False,nan,-41.455666636364185,0.0,0.0,2121.9740369314095,-599010.0218764524,1940.1301749758422,246.16343045235917,vessel_destroyed,111
0,4204,57,False,False,nan,-41.38950868176835,0.0,0.0,2234.6605039688293,-598937.6841094157,1749.2683878169628,253.3075990311461,vessel_destroyed,109
0,4231,58,False,False,nan,-40.0319757836769,0.0,0.0,138.29134266078472,-597416.243461613,130.80820422177203,227.59157658836995,vessel_destroyed,27
0,4283,59,False,False,nan,-40.23692904887139,0.0,0.0,327.39802998653613,-593204.3104008682,332.47528527409304,371.5074489992319,vessel_destroyed,52
0,4375,60,False,False,nan,-40.766835902191815,0.0,0.0,1319.3791816517478,-595049.6481325906,1264.5234867942054,348.6654054021883,vessel_destroyed,92
0,4439,61,False,False,nan,-40.30687324196333,0.0,0.0,558.5088764745742,-596256.2820051409,552.4174191933125,288.81520301743336,vessel_destroyed,64
0,4525,62,False,False,nan,-40.76590212242445,0.0,0.0,1128.2585915980162,-593558.1174856506,1010.5859588157618,382.8041562029112,vessel_destroyed,86
0,4590,63,False,False,nan,-40.41029400179468,0.0,0.0,733.2935806714231,-599920.7351079625,655.3016705755144,175.03518469743688,vessel_destroyed,65
0,4676,64,False,False,nan,-40.38820086355554,0.0,0.0,1299.7073423363036,-599832.4753757756,1223.1783518431475,175.16907674145477,vessel_destroyed,86
0,4716,65,False,False,nan,-40.12799702369375,0.0,0.0,298.3720055775484,-599976.8466428365,263.5560893557267,175.01880686232928,vessel_destroyed,40
0,4823,66,False,False,nan,-41.04013657696851,0.0,0.0,2095.0217866788153,-595452.6667690994,1942.8635051492602,358.755126110686,vessel_destroyed,107
0,4891,67,False,False,nan,-40.554280430602375,0.0,0.0,587.157823845162,-598717.911340757,609.9613348648418,187.72022079490387,vessel_destroyed,68
0,4977,68,False,False,nan,-40.68215537739161,0.0,0.0,1224.0512835170375,-594994.7814824439,1131.1230763192289,347.6207547763636,vessel_destroyed,86
0,5071,69,False,False,nan,-40.79646637600672,0.0,0.0,1576.9320790927159,-596849.3200866125,1426.7731712216046,303.0799644567995,vessel_destroyed,94
0,5179,70,False,False,nan,-41.0190571481653,0.0,0.0,2185.0955833649496,-598285.623385103,2034.6562896543182,271.82054103775135,vessel_destroyed,108
0,5292,71,False,False,nan,-40.953136110823834,0.0,0.0,2228.2654515145114,-597873.9710378116,1998.0242961649783,291.0235629367288,vessel_destroyed,113
0,5354,72,False,False,nan,-40.283451113369665,0.0,0.0,562.3810755501036,-596797.492561757,535.969417481916,268.6611454897804,vessel_destroyed,62
0,5460,73,False,False,nan,-41.2340916020803,0.0,0.0,2296.585297676036,-594905.4550495667,1831.2034435824025,378.18939730618115,vessel_destroyed,106
0,5600,74,False,False,nan,-41.923094915131514,0.0,0.0,3611.875465393532,-599106.351134398,3035.6035740604857,291.3450676962306,vessel_destroyed,140
0,5661,75,False,False,nan,-40.272350154526066,0.0,0.0,591.5163381620077,-599074.4693489623,559.6116211086046,175.45112834022896,vessel_destroyed,61
0,5774,76,False,False,nan,-40.64423988787894,0.0,0.0,1735.4164120437345,-599938.609525008,1700.1956635147799,184.9067778321915,vessel_destroyed,113
0,5890,77,False,False,nan,-41.67880063125631,0.0,0.0,2755.26201491151,-593785.4314796542,2103.3226874587126,416.20189974306885,vessel_destroyed,116
0,5992,78,False,False,nan,-41.05936474795453,0.0,0.0,2199.5447236954933,-596371.2778451123,1869.0891818602104,336.2172963022344,vessel_destroyed,102
0,6077,79,False,False,nan,-40.19843919792402,0.0,0.0,835.5054422409739,-598591.4315551752,1089.9786139297066,217.30170530172734,vessel_destroyed,85
0,6174,80,False,False,nan,-40.93038244283525,0.0,0.0,1675.4666632334702,-594745.3350107983,1506.015645969077,366.44670340358886,vessel_destroyed,97
0,6250,81,False,False,nan,-40.58885764743172,0.0,0.0,1080.8444071485428,-593808.2904734627,875.0650228345767,375.25191542020644,vessel_destroyed,76
0,6355,82,False,False,nan,-40.860201178555144,0.0,0.0,1877.3115196317667,-597702.2692707002,1701.7223819048377,284.94113062318377,vessel_destroyed,105
0,6393,83,False,False,nan,-40.01961157057667,0.0,0.0,188.2501853775466,-599013.188984475,182.75403848383576,175.0382048857342,vessel_destroyed,38
0,6467,84,False,False,nan,-40.47873873401477,0.0,0.0,829.8391785403946,-594390.781031826,877.4610271872953,353.3937605783005,vessel_destroyed,74
0,6502,85,False,False,nan,-40.01323775196215,0.0,0.0,164.21929433604237,-596779.0713386164,145.91342518571764,254.333421280295,vessel_destroyed,35
0,6629,86,False,False,nan,-40.76963066222379,0.0,0.0,2271.637987611466,-598335.1746283561,2306.990582671715,276.7108793119329,vessel_destroyed,127
0,6766,87,False,False,nan,-41.960353306418256,0.0,0.0,3724.739435997326,-593594.7464452408,2990.186765746912,441.92488277875117,vessel_destroyed,137
0,6911,88,False,False,nan,-41.70939117191301,0.0,0.0,4063.9999837502837,-593026.342893278,3408.730988272,461.00201052005156,vessel_destroyed,145
0,7034,89,False,False,nan,-40.25671160521597,0.0,0.0,1969.4228601673385,-599368.9479699215,2335.268027353799,220.92868470225685,vessel_destroyed,123
0,7093,90,False,False,nan,-40.292617997492925,0.0,0.0,483.15052150469273,-593346.1699319098,541.1435529692098,371.86800719242433,vessel_destroyed,59
0,7186,91,False,False,nan,-40.78591010667151,0.0,0.0,1627.0421867010882,-594073.3604216382,1421.2032929032575,382.3112322306136,vessel_destroyed,93
0,7325,92,False,False,nan,-40.928745608529425,0.0,0.0,3561.769653602969,-593323.240960284,3386.779698531842,444.2629941312754,vessel_destroyed,139
0,7443,93,False,False,nan,-40.87574247532757,0.0,0.0,1581.5846284717554,-598941.9540885475,2081.324148471467,223.47295829748703,vessel_destroyed,118
0,7513,94,False,False,nan,-40.19485585111397,0.0,0.0,529.0265827038093,-597734.0049802924,620.2512306738645,233.49285043979302,vessel_destroyed,70
0,7648,95,False,False,nan,-40.014977039027144,0.0,0.0,2648.6304860634264,-597894.8366705826,2972.477066461812,301.61379720335555,vessel_destroyed,135
0,7773,96,False,False,nan,-40.20684072330914,0.0,0.0,2711.053933752468,-594049.089863468,2785.7717989885714,409.1631483167083,vessel_destroyed,125
0,7881,97,False,False,nan,-39.93675030020677,0.0,0.0,1313.1827833547723,-595948.006916646,1810.1272998643108,322.824393397622,vessel_destroyed,108
0,7997,98,False,False,nan,-40.02625498412817,0.0,0.0,1413.4427649069112,-596503.4336810086,1991.1333861798048,308.91176134794523,vessel_destroyed,116
0,8084,99,False,False,nan,-40.26393514229858,0.0,0.0,1334.439335285686,-593703.9261637845,1316.8917110153707,384.2916753283692,vessel_destroyed,87
0,8191,100,False,False,nan,-40.098585265855945,0.0,0.0,1482.0458526585717,-595351.034606232,1980.8802880891599,344.91020019965447,vessel_destroyed,107
0,8267,101,False,False,nan,-39.99684097848876,0.0,0.0,751.9548848489067,-597161.1194852737,954.2216725713806,264.47536820578307,vessel_destroyed,76
0,8402,102,False,False,nan,-39.9289328256491,0.0,0.0,2731.5424612906063,-595109.4068404236,2835.975212045014,384.1007481732952,vessel_destroyed,135
0,8530,103,False,False,nan,-39.96950958375601,0.0,0.0,1667.946996340761,-596895.6562999226,2611.3045191998826,304.59918326656197,vessel_destroyed,128
0,8696,104,False,False,nan,-39.7254659132268,0.0,0.0,2452.6246042757994,-594105.5900538974,3482.838636736851,401.7025377385965,vessel_destroyed,166
0,8886,105,False,False,nan,-39.5105957304404,0.0,0.0,4309.380289302557,-597248.8585145446,5528.170738760149,366.36072333576095,vessel_destroyed,190
0,9056,106,False,False,nan,-39.67504984986226,0.0,0.0,3296.888027509558,-596627.39456093,4569.475519504864,359.5849055305422,vessel_destroyed,170
0,9186,107,False,False,nan,-39.80563024368553,0.0,0.0,2652.3567672043573,-593983.1152403486,3105.7768720599124,409.28443648055844,vessel_destroyed,130
0,9309,108,False,False,nan,-39.78752586819246,0.0,0.0,2263.406709995237,-595603.8819627992,2658.378999257693,359.2268437427755,vessel_destroyed,123
0,9792,109,False,False,nan,-37.787388534416095,0.0,0.0,17149.416680319817,-588326.7882713783,32167.004245231277,1023.419965353813,vessel_destroyed,483
0,10949,110,False,False,nan,-71.83529700836516,0.0,0.0,16324.379152768408,-577638.9943178523,110293.077907825,1857.151757199771,vessel_destroyed,1157
0,11146,111,False,False,nan,-39.4398119492289,0.0,0.0,4254.007156451698,-593304.0496627274,5903.263234997634,493.19932865005933,vessel_destroyed,197
0,11415,112,False,False,nan,-39.16720864675881,0.0,0.0,5591.848501674598,-591179.7834418555,10865.095847276389,626.7632412681838,vessel_destroyed,269
0,11844,113,False,False,nan,-30.94277312059421,0.0,0.0,86737.03672259848,-401872.1557038584,31567.86436850438,2090.4960401004437,vessel_destroyed,429
0,12225,114,False,False,nan,-39.35760047351141,0.0,0.0,2620.670253608725,-582843.4868662424,15339.989737521973,962.8870656003169,vessel_destroyed,381
0,12635,115,False,False,nan,-39.31085796227126,0.0,0.0,2724.081678263494,-584378.3811047637,17723.239311099867,980.8806110009939,vessel_destroyed,410
0,12976,116,False,False,nan,-39.28862483274497,0.0,0.0,3590.6873346541543,-588300.9686087461,15060.823429109529,778.044884257879,vessel_destroyed,341
0,13389,117,False,False,nan,-39.3235137282536,0.0,0.0,2583.0397343244404,-583740.9242630637,16619.044012790546,986.3665090505226,vessel_destroyed,413
0,13935,118,False,False,nan,-39.11259106321836,0.0,0.0,3190.8474946538918,-585281.0284004771,57163.89417017065,1557.0568658174716,vessel_destroyed,546
0,14239,119,False,False,nan,-39.34110693213006,0.0,0.0,3485.8579613913316,-587451.955460047,12366.364236346097,745.7275251252818,vessel_destroyed,304
0,14708,120,False,False,nan,-31.318678134917718,0.0,0.0,164538.06489631708,-423877.7525191174,33592.80353076337,1998.4378491701225,vessel_destroyed,469
0,15073,121,False,False,nan,-38.805366426091496,0.0,0.0,8404.509463299648,-575163.8990745808,11530.507609507302,944.9381740483412,vessel_destroyed,365
0,15488,122,False,False,nan,-38.37720398791498,0.0,0.0,12024.952000054996,-572986.7388705357,22965.50950098317,1214.6341991303152,vessel_destroyed,415
0,17488,123,False,False,nan,-70.46101341577742,0.0,0.0,452661.8145686751,-218686.23949977767,452661.78134804405,2428.491528382469,max_steps,2000
0,18619,124,False,False,nan,-72.62162834196351,0.0,0.0,5577.327867626096,-588219.0623277384,124871.90622343565,1706.0128839111526,vessel_destroyed,1131
0,19682,125,False,False,nan,-38.95469767263057,0.0,0.0,253.26873788866214,-597095.1941621386,82900.10430131864,1734.2191778233234,vessel_destroyed,1063
0,20602,126,False,False,nan,-39.13948855398121,0.0,0.0,303.86385361186694,-599843.7562369119,51385.09271093155,1802.1943283914213,vessel_destroyed,920
0,21729,127,False,False,nan,-38.85977620476115,0.0,0.0,219.51492647523992,-599779.4534408792,48868.057943981374,1672.3047439508719,vessel_destroyed,1127
0,22603,128,False,False,nan,-38.14418678599395,0.0,0.0,9835.895943298703,-591497.0225111482,47175.34863115777,1438.843202012909,vessel_destroyed,874
0,23145,129,False,False,nan,-38.278936030230625,0.0,0.0,11711.191300985985,-595577.3784099343,58730.3564957754,915.2692808813763,vessel_destroyed,542
0,23776,130,False,False,nan,-37.233260348224576,0.0,0.0,20010.390513236518,-597720.3950057484,66464.37444032927,963.6206386277669,vessel_destroyed,631
0,24255,131,False,False,nan,-39.39479709837906,0.0,0.0,1327.1591546639102,-586346.8737235696,28413.171180421952,1247.458821057821,vessel_destroyed,479
0,24745,132,False,False,nan,-39.268341705585044,0.0,0.0,2346.1508811714593,-584805.4937285248,31333.625567558105,1106.088224332344,vessel_destroyed,490
0,25498,133,False,False,nan,-36.914003000580124,0.0,0.0,22166.006318634376,-593913.0738679022,83133.70603708376,1266.7571664753154,vessel_destroyed,753
0,26002,134,False,False,nan,-38.11196502706298,0.0,0.0,13381.31988845265,-584231.3529214732,44531.207404162735,990.6675482814519,vessel_destroyed,504
0,26644,135,False,False,nan,-39.284334563948505,0.0,0.0,802.2650900743902,-593754.9325176111,40772.72513705597,1451.3645285300631,vessel_destroyed,642
0,27103,136,False,False,nan,-36.85678568694129,0.0,0.0,25890.444927645032,-574099.3376020333,40509.60588744318,1065.5215077141404,vessel_destroyed,459
0,27676,137,False,False,nan,-39.38219885651051,0.0,0.0,557.7676568619208,-593727.5718964986,45862.635902044945,1697.7773757868626,vessel_destroyed,573
0,29676,138,False,False,nan,-68.31103047274519,0.0,0.0,373173.3259971,-222422.69289375423,373173.32062298304,2438.7847941582636,max_steps,2000
0,30269,139,False,False,nan,-37.74482154045836,0.0,0.0,15871.115775660262,-582388.4178558654,58557.89165669796,1261.3227631601171,vessel_destroyed,593
0,31088,140,False,False,nan,-39.16377989103785,0.0,0.0,260.13237713009585,-597248.3385291544,45769.935094040586,1600.1286726619142,vessel_destroyed,819
0,31707,141,False,False,nan,-39.36820560710839,0.0,0.0,229.897829282796,-597921.5560104024,45830.99841906922,1326.8635213771522,vessel_destroyed,619
0,32738,142,False,False,nan,-38.96241063342677,0.0,0.0,176.22564311372116,-597114.760632094,40019.18827285967,1435.7969674876051,vessel_destroyed,1031
0,33515,143,False,False,nan,-38.997272518143745,0.0,0.0,1984.572010969394,-596730.396385905,44758.338047172176,1639.9008547210483,vessel_destroyed,777
0,34072,144,False,False,nan,-36.975102618089295,0.0,0.0,23741.786703965627,-590793.0398904872,55340.051936636446,965.4921744920435,vessel_destroyed,557
0,34633,145,False,False,nan,-38.30034964160973,0.0,0.0,10598.594291408546,-593340.2922763133,51900.113703587325,905.9721014735882,vessel_destroyed,561
0,35174,146,False,False,nan,-38.25830905732437,0.0,0.0,11408.954307241947,-589606.4229011778,49904.44451730384,960.3614506054167,vessel_destroyed,541
0,35756,147,False,False,nan,-39.12093081776402,0.0,0.0,2872.086205367814,-591923.5104524256,50748.35828029085,1162.8334703144853,vessel_destroyed,582
0,36775,148,False,False,nan,-38.92504905860551,0.0,0.0,586.6312221064,-598158.5305421699,64524.95826336916,1991.4998850791826,vessel_destroyed,1019
0,37558,149,False,False,nan,-37.512837523187045,0.0,0.0,16700.836549610365,-595590.6402119998,70226.14285275363,1979.419985138588,vessel_destroyed,783
0,38595,150,False,False,nan,-38.87157421728625,0.0,0.0,853.19726196595,-596591.2564747467,60426.523038755055,1889.274488064923,vessel_destroyed,1037
0,39631,151,False,False,nan,-69.39624468637703,0.0,0.0,19717.20956118824,-591357.5144331787,146069.10070072056,1718.578208633544,vessel_destroyed,1036
0,40729,152,False,False,nan,-69.61949096794706,0.0,0.0,119328.15632311988,-449158.0812829053,150213.73702074448,2002.8564136371353,vessel_destroyed,1098
0,42015,153,False,False,nan,-84.41946136462502,0.0,0.0,17305.60294026276,-579052.7808629451,122679.47332130291,2080.053025096257,vessel_destroyed,1286
0,42869,154,False,False,nan,-58.8746214765124,0.0,0.0,57479.36428979505,-262088.8014711403,109059.96123902709,2240.4503984821304,vessel_destroyed,854
0,43592,155,False,False,nan,-44.696745842229575,0.0,0.0,3743.666100671515,-580504.5929824499,88523.41736226424,1813.7485609073867,vessel_destroyed,723
0,45592,156,False,False,nan,-64.38890582870226,0.0,0.0,63721.22447787132,-23115.201216160785,121764.38175845682,2340.0780825565957,max_steps,2000
0,46891,157,False,False,nan,-84.21668657450937,0.0,0.0,24495.736784724984,-594709.457408148,211826.20607083722,1603.4958777343265,vessel_destroyed,1299
0,47546,158,False,False,nan,-37.34901933341462,0.0,0.0,67293.2711926013,-367267.6912229798,68779.00646803912,2037.8269306509103,vessel_destroyed,655
0,49066,159,False,False,nan,-90.07386953942478,0.0,0.0,106866.20410023688,-386630.3945206497,182472.7739081335,2114.5801872682205,vessel_destroyed,1520
0,50835,160,False,False,nan,-106.28383227472659,0.0,0.0,29865.87756253057,-583769.5187521778,300014.0304106248,2065.622232628608,vessel_destroyed,1769
0,51518,161,False,False,nan,-39.47194096579551,0.0,0.0,7079.712137289927,-579283.8716909498,83300.66708140157,1450.3577808696332,vessel_destroyed,683
0,52892,162,False,False,nan,-84.38244723306707,0.0,0.0,12740.027703596512,-577480.4422262096,200112.3676575952,1796.7235234971256,vessel_destroyed,1374
0,53542,163,False,False,nan,-46.071604735800065,0.0,0.0,22632.786409724504,-593330.2090419397,96163.90492832125,1562.2206568451438,vessel_destroyed,650
0,55542,164,False,False,nan,-74.06103694532067,0.0,0.0,516956.67739782785,-517093.8115484691,516956.6363911184,1977.5832972535807,max_steps,2000
0,57007,165,False,False,nan,-83.08798499824479,0.0,0.0,89833.66505006189,-455003.0592581966,193038.02127105987,2018.6315337862188,vessel_destroyed,1465
0,58392,166,False,False,nan,-88.45389783300925,0.0,0.0,7112.874124863651,-586728.366670767,179862.4865195431,1990.9606341732197,vessel_destroyed,1385
0,59723,167,False,False,nan,-79.02917795430403,0.0,0.0,82317.84010185953,-447551.26293703483,159772.97484756494,2016.8647001826976,vessel_destroyed,1331
0,61138,168,False,False,nan,-88.53571028553415,0.0,0.0,13583.508777606185,-593169.9565124965,155477.1137086501,2104.2306973949385,vessel_destroyed,1415
0,63049,169,False,False,nan,-109.88265096908435,0.0,0.0,185555.02827863093,-487358.0475667013,336159.748370855,2124.1434294010264,vessel_destroyed,1911
0,63961,170,False,False,nan,-39.065619029156096,0.0,0.0,305.47316763864364,-595767.6688266792,39608.932085504406,1566.3733745423692,vessel_destroyed,912
0,64422,171,False,False,nan,-37.171440094098216,0.0,0.0,33411.05901935266,-217578.95401559205,40734.86111363117,2531.4090234622226,vessel_destroyed,461
0,66048,172,False,False,nan,-96.92066257505212,0.0,0.0,148333.64832033985,-413294.2085492031,228555.91887690092,2144.4304958136418,vessel_destroyed,1626
0,67407,173,False,False,nan,-89.48912777099758,0.0,0.0,16780.922088614665,-578721.837288551,190145.96022132575,1974.1439858336823,vessel_destroyed,1359
0,67842,174,False,False,nan,-23.592516269920452,0.0,0.0,271772.24648274516,20709.53441782354,30236.273994008894,2572.840387260935,vessel_destroyed,435
0,68162,175,False,False,nan,-37.28003503329455,0.0,0.0,19338.671839554678,-142617.41490949923,22049.989727649605,2208.3126974278907,vessel_destroyed,320
0,68520,176,False,False,nan,-31.536614511787775,0.0,0.0,49558.40996715159,14110.38473592524,31870.309906081413,2402.981563544379,vessel_destroyed,358
0,68848,177,False,False,nan,-22.34205397729238,0.0,0.0,330219.7117667595,24790.028643513215,25098.682686571847,2602.8391503566654,vessel_destroyed,328
0,69175,178,False,False,nan,-21.898062022701197,0.0,0.0,768368.1646297355,26416.886307599023,30670.853541868273,2768.414752814982,vessel_destroyed,327
0,70003,179,False,False,nan,-39.19029473695991,0.0,0.0,336.9593711083289,-597336.5939272125,60622.702054689755,1803.6702678554727,vessel_destroyed,828
0,70641,180,False,False,nan,-38.77361677556837,0.0,0.0,5497.069775396376,-594534.0575210154,63402.11725241947,1797.3181844529165,vessel_destroyed,638
0,72641,181,False,False,nan,-34.68624153110795,238.99459838867188,0.03319369422064887,299073.5190227047,57785.15660227602,273090.1124240239,2321.855490879105,max_steps,2000
0,72847,182,False,False,nan,-39.29186318405118,0.0,0.0,5100.514946700074,-590741.9063120212,6037.79784053925,599.2475069754772,vessel_destroyed,206
